CDS	AT/GC	Sites
ENSG00000136531.ali	1.2849392306093164	6018
ENSG00000173193.ali	1.2848109617964678	5451
ENSG00000109674.ali	1.2846966466369452	1818
ENSG00000204711.ali	1.284653570367856	693
ENSG00000165682.ali	1.2846426163182738	693
ENSG00000134061.ali	1.28454747624503	1983
ENSG00000121988.ali	1.2845270350401854	3204
ENSG00000129292.ali	1.2843259356050551	3063
ENSG00000118596.ali	1.2842289417705413	1455
ENSG00000124784.ali	1.2841765518159283	1725
ENSG00000155329.ali	1.2841584158415842	534
ENSG00000169967.ali	1.2839615173841563	1863
ENSG00000189367.ali	1.2836198396707679	2097
ENSG00000102401.ali	1.283503601654296	1137
ENSG00000198780.ali	1.2833157183565895	2010
ENSG00000242550.ali	1.2831890331890332	1194
ENSG00000180245.ali	1.282996270992678	1017
ENSG00000182923.ali	1.282946751138803	2118
ENSG00000169621.ali	1.2828430617588171	1539
ENSG00000145414.ali	1.2824665360372058	1359
ENSG00000146143.ali	1.2824462533917762	1527
ENSG00000122873.ali	1.2823229750382068	315
ENSG00000061794.ali	1.2822734254992318	978
ENSG00000048649.ali	1.2821002116082225	4350
ENSG00000108506.ali	1.2820463873246157	3600
ENSG00000178694.ali	1.2819992524162973	1014
ENSG00000091138.ali	1.2819718611882156	2295
ENSG00000102098.ali	1.281908906730697	2016
ENSG00000104756.ali	1.2818437217275367	1176
ENSG00000100554.ali	1.2818196103079824	741
ENSG00000105856.ali	1.281740053413682	1581
ENSG00000079246.ali	1.2817320200706188	2199
ENSG00000283267.ali	1.2816901408450705	348
ENSG00000127955.ali	1.2816303193661684	1062
ENSG00000184611.ali	1.2815440538971214	3600
ENSG00000102893.ali	1.2815107913669064	3279
ENSG00000111247.ali	1.2811573366879325	1035
ENSG00000166068.ali	1.2810985136813429	1344
ENSG00000115602.ali	1.2810300814129985	1653
ENSG00000092201.ali	1.2808116081642482	3141
ENSG00000088205.ali	1.280771035978442	2277
ENSG00000135378.ali	1.280749771916729	690
ENSG00000164266.ali	1.2807105959430516	237
ENSG00000168944.ali	1.280678122313698	2973
ENSG00000204300.ali	1.2805162876459741	636
ENSG00000144290.ali	1.2804535889642272	3345
ENSG00000163964.ali	1.2803815532522158	771
ENSG00000139372.ali	1.2800926484425894	1224
ENSG00000182271.ali	1.2799842986118546	786
ENSG00000110060.ali	1.2795736924335988	1455
ENSG00000144036.ali	1.2795368794850928	2433
ENSG00000049860.ali	1.2792667151750343	1518
ENSG00000134200.ali	1.279224411161519	414
ENSG00000145649.ali	1.2791329877849869	789
ENSG00000177324.ali	1.2790802524797114	1968
ENSG00000283434.ali	1.2788708297690334	1731
ENSG00000085788.ali	1.2787644994508292	2145
ENSG00000134755.ali	1.278737730185771	2724
ENSG00000084674.ali	1.278699176360252	13767
ENSG00000105784.ali	1.2786861791276622	1419
ENSG00000115271.ali	1.2786412364920137	663
ENSG00000231256.ali	1.2786281359161638	492
ENSG00000256660.ali	1.2785702506596306	828
ENSG00000162961.ali	1.2785150990575112	297
ENSG00000078043.ali	1.278511658136323	1866
ENSG00000062716.ali	1.2784810126582278	1218
ENSG00000184007.ali	1.2783710407239819	501
ENSG00000085721.ali	1.2781662781662781	1983
ENSG00000179542.ali	1.2780886632187836	2517
ENSG00000168843.ali	1.27808094027013	2547
ENSG00000114120.ali	1.2780124723395696	939
ENSG00000112079.ali	1.2778773754033703	1395
ENSG00000153802.ali	1.2777079335671275	1245
ENSG00000111596.ali	1.2776662240502639	1620
ENSG00000137494.ali	1.2776100836031685	1554
ENSG00000113369.ali	1.2775962841967243	1242
ENSG00000162695.ali	1.2774477186311788	1134
ENSG00000170961.ali	1.2766957047984584	1656
ENSG00000119285.ali	1.2765452416368643	6438
ENSG00000166415.ali	1.2764860155246158	3300
ENSG00000091844.ali	1.276247590490469	633
ENSG00000106524.ali	1.2756603657410257	1335
ENSG00000007168.ali	1.2755842776203965	1230
ENSG00000164743.ali	1.2753923090187964	813
ENSG00000106278.ali	1.2753208088318388	7017
ENSG00000116095.ali	1.2751564247498715	900
ENSG00000164120.ali	1.2750967216452862	798
ENSG00000183726.ali	1.275053962380512	471
ENSG00000109158.ali	1.2748722290157715	1668
ENSG00000016864.ali	1.2748718917514819	1113
ENSG00000142867.ali	1.274866802100502	699
ENSG00000164902.ali	1.2748061085791957	1185
ENSG00000176988.ali	1.274745050989802	519
ENSG00000134121.ali	1.2747272402074763	3684
ENSG00000112234.ali	1.2745838994565217	1866
ENSG00000114742.ali	1.274564977900479	2031
ENSG00000157077.ali	1.2742740987524435	4293
ENSG00000119888.ali	1.2741940536984242	954
ENSG00000175066.ali	1.2741217670448328	1545
ENSG00000214360.ali	1.2740881298756062	555
ENSG00000171241.ali	1.2739957068383931	2022
ENSG00000104760.ali	1.2739714086471408	945
ENSG00000198589.ali	1.2739413545684541	8580
ENSG00000162664.ali	1.2739201570680627	1785
ENSG00000121486.ali	1.2738377118803323	2226
ENSG00000206075.ali	1.273744735223132	1131
ENSG00000178425.ali	1.2737331701346388	1356
ENSG00000083093.ali	1.273704236939531	3573
ENSG00000196792.ali	1.27360236473461	2385
ENSG00000137501.ali	1.2734844679230608	5445
ENSG00000133114.ali	1.273406522266879	1065
ENSG00000155970.ali	1.2733926732381933	1602
ENSG00000125375.ali	1.273358348968105	600
ENSG00000119328.ali	1.273171715135326	543
ENSG00000100934.ali	1.2730417246352763	2295
ENSG00000144224.ali	1.273033369366815	1527
ENSG00000197992.ali	1.2729111624834875	723
ENSG00000198513.ali	1.2726294297336225	1674
ENSG00000132300.ali	1.272560391614345	2082
ENSG00000170509.ali	1.2725538634729041	900
ENSG00000119231.ali	1.2724730935692674	2277
ENSG00000164182.ali	1.272397019887938	507
ENSG00000144962.ali	1.2723627638846395	1728
ENSG00000135678.ali	1.2723234483609591	1329
ENSG00000146085.ali	1.2722969782813975	2250
ENSG00000156970.ali	1.2719742500977442	3183
ENSG00000078668.ali	1.2718270571827057	852
ENSG00000196505.ali	1.2718179128762666	1494
ENSG00000163576.ali	1.271798365122616	2523
ENSG00000172464.ali	1.2712753277711561	951
ENSG00000116044.ali	1.2712532115329718	1833
ENSG00000109881.ali	1.2708019469231662	1059
ENSG00000145780.ali	1.2707864363036776	1851
ENSG00000271605.ali	1.2707574908989079	1023
ENSG00000116205.ali	1.2707323296759376	624
ENSG00000122042.ali	1.2706860383808563	351
ENSG00000162814.ali	1.270612244897959	1086
ENSG00000165209.ali	1.2704069934078532	2019
ENSG00000188177.ali	1.2703195992388645	3573
ENSG00000134056.ali	1.2701856407962424	309
ENSG00000102931.ali	1.2698832484035347	489
ENSG00000108395.ali	1.26956297167781	2898
ENSG00000153246.ali	1.2695107736794837	4383
ENSG00000169504.ali	1.2694985250737463	735
ENSG00000089006.ali	1.2694361307314737	1215
ENSG00000163666.ali	1.2694029091648866	555
ENSG00000114520.ali	1.2693021294539322	1362
ENSG00000040341.ali	1.2691664094357709	1716
ENSG00000134115.ali	1.2691659853626343	3093
ENSG00000159445.ali	1.2690978309873266	678
ENSG00000143924.ali	1.268954305077315	2976
ENSG00000129675.ali	1.2687494740891223	2328
ENSG00000145388.ali	1.2686860581745236	1377
ENSG00000146872.ali	1.2685904131482577	2250
ENSG00000109738.ali	1.2682154361087619	1497
ENSG00000155530.ali	1.2682103540422702	2334
ENSG00000187164.ali	1.2681208053691275	1899
ENSG00000197826.ali	1.2680961357210179	702
ENSG00000150787.ali	1.2680121374638347	441
ENSG00000125848.ali	1.2679830747531735	1947
ENSG00000011454.ali	1.267980586782612	3210
ENSG00000168724.ali	1.2677961926879904	1608
ENSG00000129636.ali	1.2677159378936664	1839
ENSG00000091127.ali	1.2676356615132947	1995
ENSG00000143942.ali	1.2676111003299049	555
ENSG00000132872.ali	1.2675795408779702	1275
ENSG00000047936.ali	1.267555008257999	7020
ENSG00000166396.ali	1.2674086096298014	1149
ENSG00000164930.ali	1.2670713004600869	2142
ENSG00000156253.ali	1.2670537897310514	870
ENSG00000000460.ali	1.267019160297351	2658
ENSG00000144395.ali	1.2670084969235278	3294
ENSG00000109083.ali	1.2669621791663688	426
ENSG00000132953.ali	1.2669357982974851	3465
ENSG00000108654.ali	1.2669103934164174	1851
ENSG00000137760.ali	1.266854619467499	1992
ENSG00000180370.ali	1.2667580386286992	1572
ENSG00000163596.ali	1.2666798968049215	1461
ENSG00000164100.ali	1.266670486449321	2619
ENSG00000168566.ali	1.266460326392797	1020
ENSG00000188452.ali	1.266365599065106	1545
ENSG00000145996.ali	1.2663647591601481	1740
ENSG00000182916.ali	1.266355140186916	300
ENSG00000236398.ali	1.2662818955042527	927
ENSG00000178997.ali	1.2659379129270847	1731
ENSG00000111231.ali	1.2657717684532128	849
ENSG00000179256.ali	1.2655973902405873	675
ENSG00000005059.ali	1.2655307548134265	912
ENSG00000186943.ali	1.2652753331657027	960
ENSG00000130348.ali	1.265135216826983	1584
ENSG00000102158.ali	1.2645815489182992	1107
ENSG00000163938.ali	1.2645751676861767	1668
ENSG00000112282.ali	1.2644002533566623	4137
ENSG00000184995.ali	1.2638637733574443	579
ENSG00000083782.ali	1.2638462565060724	972
ENSG00000198042.ali	1.263695219123506	900
ENSG00000111554.ali	1.263677890890107	2202
ENSG00000116194.ali	1.263545290836932	1473
ENSG00000165449.ali	1.2634447806905604	1533
ENSG00000119203.ali	1.2633919938116418	2052
ENSG00000102271.ali	1.2633846691315613	2151
ENSG00000215114.ali	1.2633625426164379	1011
ENSG00000147854.ali	1.2631116577352193	2418
ENSG00000117475.ali	1.2629788392188883	1206
ENSG00000166747.ali	1.2628469782150387	2475
ENSG00000175984.ali	1.2626919971595607	2796
ENSG00000131269.ali	1.262691057889036	2265
ENSG00000102078.ali	1.262557009568665	975
ENSG00000130958.ali	1.262471964599624	960
ENSG00000019991.ali	1.262271267959814	2190
ENSG00000171016.ali	1.2622692533803646	1260
ENSG00000028203.ali	1.262180381218038	2355
ENSG00000164344.ali	1.262112468125084	1905
ENSG00000131171.ali	1.2617021276595746	345
ENSG00000149534.ali	1.2616176940274673	738
ENSG00000132964.ali	1.2613445713829192	1392
ENSG00000109814.ali	1.261340317001192	1482
ENSG00000115484.ali	1.2612685269817374	1623
ENSG00000007341.ali	1.261267752213523	1665
ENSG00000109046.ali	1.2612288896873878	1263
ENSG00000064199.ali	1.2611534979956032	462
ENSG00000172915.ali	1.261039285371242	8715
ENSG00000175928.ali	1.2609089536463838	2151
ENSG00000115008.ali	1.2607503511001137	822
ENSG00000126261.ali	1.2607154568024608	1923
ENSG00000134108.ali	1.2605005842199126	558
ENSG00000116497.ali	1.260490292565089	1281
ENSG00000215545.ali	1.2603760198652005	279
ENSG00000064652.ali	1.2602999386742488	510
ENSG00000198825.ali	1.260216746382515	3405
ENSG00000146414.ali	1.2601784317793703	5061
ENSG00000105852.ali	1.2601009440623447	1062
ENSG00000124596.ali	1.2600703949941336	456
ENSG00000167785.ali	1.2600654664484452	1203
ENSG00000140157.ali	1.2599771949828962	1080
ENSG00000109771.ali	1.2598627999702816	1050
ENSG00000113327.ali	1.2598437290022846	1425
ENSG00000163682.ali	1.259724873296913	576
ENSG00000105948.ali	1.259556308325861	1662
ENSG00000260314.ali	1.2594002886449152	4374
ENSG00000182973.ali	1.259329845540608	2214
ENSG00000100614.ali	1.2593020966630575	1170
ENSG00000086189.ali	1.259243174382582	939
ENSG00000069509.ali	1.259191063646965	465
ENSG00000102245.ali	1.2590623001581907	783
ENSG00000157060.ali	1.2589285714285714	1965
ENSG00000137675.ali	1.2589195233602404	1539
ENSG00000174839.ali	1.2589008771018537	1827
ENSG00000174197.ali	1.2587971006862178	9252
ENSG00000154258.ali	1.2587738800090489	4872
ENSG00000187889.ali	1.2587642262491254	2190
ENSG00000165078.ali	1.2585966836842328	1314
ENSG00000083896.ali	1.2585362883584998	2217
ENSG00000116745.ali	1.258459512837393	1590
ENSG00000120210.ali	1.2584250144759699	621
ENSG00000137251.ali	1.2583453476766109	1428
ENSG00000069431.ali	1.258295029723601	4656
ENSG00000011426.ali	1.2582797061882476	3417
ENSG00000131732.ali	1.2581712867190733	813
ENSG00000164169.ali	1.2580068555085904	2547
ENSG00000101347.ali	1.2579054691542138	1899
ENSG00000133103.ali	1.257717956727831	1971
ENSG00000136631.ali	1.2575167423600955	1719
ENSG00000082438.ali	1.2574868762863551	3651
ENSG00000135002.ali	1.2574777106701178	465
ENSG00000109321.ali	1.2574743098571377	771
ENSG00000163811.ali	1.257189145402997	2061
ENSG00000138442.ali	1.2568832287158105	1269
ENSG00000087053.ali	1.2567473848465585	1929
ENSG00000185306.ali	1.256712939507549	1890
ENSG00000010017.ali	1.2566219687061753	1806
ENSG00000168685.ali	1.256617458659361	1386
ENSG00000162409.ali	1.2563808477642802	1638
ENSG00000129680.ali	1.2562120031176929	2925
ENSG00000119314.ali	1.256054029595616	1662
ENSG00000172399.ali	1.2560123329907502	801
ENSG00000170222.ali	1.2559573578595318	1026
ENSG00000163785.ali	1.2558238830441317	1599
ENSG00000153993.ali	1.2557144270730258	2331
ENSG00000145863.ali	1.255694224643923	1350
ENSG00000065150.ali	1.2556411283999234	3291
ENSG00000186310.ali	1.2554830502485335	1647
ENSG00000167377.ali	1.2549675603845853	2460
ENSG00000119541.ali	1.2548769332227114	1332
ENSG00000180083.ali	1.254722381224957	252
ENSG00000137947.ali	1.2546607445502893	948
ENSG00000170860.ali	1.2545915136162127	306
ENSG00000100583.ali	1.2545871930420163	2292
ENSG00000105976.ali	1.2544284827469447	4146
ENSG00000116954.ali	1.254193956806506	1200
ENSG00000165487.ali	1.2541843338540504	1299
ENSG00000155158.ali	1.254082737378204	1851
ENSG00000172031.ali	1.2540054319388034	1089
ENSG00000102218.ali	1.2538728323699422	1050
ENSG00000172939.ali	1.2538619054461848	1584
ENSG00000143702.ali	1.2537718185661653	4782
ENSG00000129422.ali	1.2537117681513739	2862
ENSG00000105967.ali	1.253649139942482	1041
ENSG00000180530.ali	1.253641879177211	3510
ENSG00000136518.ali	1.253626155736115	1287
ENSG00000175087.ali	1.2536226328298705	1023
ENSG00000038945.ali	1.2536226082779602	1359
ENSG00000137672.ali	1.2535257160894844	2763
ENSG00000067992.ali	1.253446275237874	1245
ENSG00000206072.ali	1.2534282773775416	1182
ENSG00000123610.ali	1.2534021283456949	840
ENSG00000055208.ali	1.253381627427715	2082
ENSG00000166523.ali	1.2533646387992117	648
ENSG00000118402.ali	1.2533057851239668	942
ENSG00000152457.ali	1.2531393888656341	2091
ENSG00000066422.ali	1.2529734832232042	3174
ENSG00000132424.ali	1.2529572570961396	2442
ENSG00000188243.ali	1.2529494382022472	255
ENSG00000184831.ali	1.2527120850509872	594
ENSG00000163749.ali	1.2526473842263315	3348
ENSG00000272047.ali	1.2526041666666667	213
ENSG00000132623.ali	1.2525415254708072	2331
ENSG00000006451.ali	1.2524049068925955	618
ENSG00000007062.ali	1.2523653279996405	2601
ENSG00000111912.ali	1.252239212971703	2856
ENSG00000172175.ali	1.2520715469455397	2412
ENSG00000110321.ali	1.2518656332874205	2757
ENSG00000150401.ali	1.2517822423849643	777
ENSG00000075539.ali	1.2517760443625159	9057
ENSG00000165084.ali	1.2516754374128547	1347
ENSG00000110756.ali	1.25132668937387	3411
ENSG00000119707.ali	1.251282667467708	2535
ENSG00000231213.ali	1.251238630481402	804
ENSG00000104325.ali	1.2511459727244256	987
ENSG00000120438.ali	1.2510542053208618	1671
ENSG00000102699.ali	1.2510112056567593	5103
ENSG00000101343.ali	1.2510106079926204	2061
ENSG00000104660.ali	1.2509008015295242	393
ENSG00000114030.ali	1.2508576040895945	1614
ENSG00000070831.ali	1.250842646797942	573
ENSG00000153283.ali	1.2508373093834784	1713
ENSG00000169760.ali	1.250749924164972	2475
ENSG00000165637.ali	1.250666389725482	882
ENSG00000145675.ali	1.2506633859217446	2178
ENSG00000163138.ali	1.2505539143279172	750
ENSG00000178187.ali	1.2505125138805844	1587
ENSG00000136874.ali	1.2504163555963934	912
ENSG00000181631.ali	1.2503579295154186	1014
ENSG00000135905.ali	1.250314475992545	6507
ENSG00000012504.ali	1.2502207246977424	1464
ENSG00000189079.ali	1.2500675389814613	5337
ENSG00000133710.ali	1.2498818568468502	3405
ENSG00000116001.ali	1.2498423302422275	1167
ENSG00000152558.ali	1.2498373454782044	585
ENSG00000163629.ali	1.2495916994908252	7500
ENSG00000111911.ali	1.2494740413980319	456
ENSG00000108651.ali	1.249462199179757	1794
ENSG00000107566.ali	1.2494202319072372	1047
ENSG00000095139.ali	1.2492806877664921	1533
ENSG00000186007.ali	1.2492072526221645	474
ENSG00000169679.ali	1.2491322170263688	3285
ENSG00000088970.ali	1.249017668232902	2052
ENSG00000179165.ali	1.2489817792068596	402
ENSG00000101888.ali	1.2488281507889352	483
ENSG00000159063.ali	1.2486763787036732	1578
ENSG00000146910.ali	1.2485369422092172	432
ENSG00000138660.ali	1.2483724068139652	906
ENSG00000120697.ali	1.2481881580746617	972
ENSG00000183185.ali	1.248090134652377	1410
ENSG00000164485.ali	1.2479099929682007	696
ENSG00000108590.ali	1.2478861330326945	393
ENSG00000178913.ali	1.2478574489358663	1047
ENSG00000047249.ali	1.247655630094496	1449
ENSG00000164123.ali	1.2475967315549146	546
ENSG00000067113.ali	1.2475878100818394	858
ENSG00000056291.ali	1.247574901074053	1260
ENSG00000152348.ali	1.247474117500312	648
ENSG00000168538.ali	1.2474695815458834	3402
ENSG00000107779.ali	1.2471758731474765	1596
ENSG00000145777.ali	1.2471153846153846	426
ENSG00000115839.ali	1.2471024825417718	2973
ENSG00000121022.ali	1.2471009057866498	1002
ENSG00000165195.ali	1.2470235794356397	1455
ENSG00000128606.ali	1.2469639579835214	1341
ENSG00000164961.ali	1.246885411866033	3480
ENSG00000109790.ali	1.2468532504072265	2130
ENSG00000155714.ali	1.2468408061010205	798
ENSG00000122025.ali	1.24679029957204	2955
ENSG00000171681.ali	1.2467892853866618	3969
ENSG00000164167.ali	1.2465331278890601	240
ENSG00000176204.ali	1.2464474149992415	1557
ENSG00000107854.ali	1.2461065410111014	3489
ENSG00000101236.ali	1.2460575276120724	444
ENSG00000150054.ali	1.2460043230621165	1731
ENSG00000102710.ali	1.2458023325960186	2367
ENSG00000157796.ali	1.2458014759656937	4020
ENSG00000169087.ali	1.2455950448012507	1422
ENSG00000137807.ali	1.2455945622065496	2865
ENSG00000182185.ali	1.2455036742630028	1035
ENSG00000205213.ali	1.245171307318083	2730
ENSG00000165730.ali	1.2450144256681779	2733
ENSG00000197580.ali	1.2449880835553062	1671
ENSG00000132423.ali	1.2448398193936787	1110
ENSG00000214960.ali	1.2447883298013898	1239
ENSG00000110422.ali	1.2446576695672384	3651
ENSG00000119013.ali	1.2444149750076507	294
ENSG00000147896.ali	1.244333886124931	624
ENSG00000166527.ali	1.244245189030465	648
ENSG00000134759.ali	1.2442050137362637	2484
ENSG00000116741.ali	1.2441825839111753	636
ENSG00000132549.ali	1.2441499528801665	12060
ENSG00000227729.ali	1.2438617106809327	594
ENSG00000113580.ali	1.2437464185894211	2337
ENSG00000008394.ali	1.2437071632195063	465
ENSG00000104290.ali	1.243696815856273	1998
ENSG00000138032.ali	1.243583544115459	1437
ENSG00000180228.ali	1.2435543278084715	942
ENSG00000013392.ali	1.2434790623367846	876
ENSG00000149212.ali	1.2433728417022758	1467
ENSG00000099260.ali	1.243329181144693	1665
ENSG00000113407.ali	1.2431471583386455	2169
ENSG00000180287.ali	1.2429223367129907	1431
ENSG00000111802.ali	1.2426690604428485	1056
ENSG00000152527.ali	1.2426160464486629	4488
ENSG00000126947.ali	1.2425033585967402	1362
ENSG00000115896.ali	1.2424904240306431	3051
ENSG00000092853.ali	1.2424671837708832	4101
ENSG00000198408.ali	1.2423261931965475	2757
ENSG00000198162.ali	1.2423011440007168	1929
ENSG00000006652.ali	1.2422755848706586	1356
ENSG00000152359.ali	1.2422689607083206	1755
ENSG00000176787.ali	1.2420010157440324	951
ENSG00000241127.ali	1.2418837675350702	678
ENSG00000151748.ali	1.2417384476826085	1158
ENSG00000174738.ali	1.2414927129850797	1752
ENSG00000140525.ali	1.2414214508355417	4011
ENSG00000050730.ali	1.2412507586047452	1080
ENSG00000064835.ali	1.241234221598878	951
ENSG00000182901.ali	1.2412319033324468	1485
ENSG00000109911.ali	1.2411506330204116	1272
ENSG00000155189.ali	1.2410907127429807	1095
ENSG00000095209.ali	1.2409869519510235	876
ENSG00000147082.ali	1.2408506815607545	4848
ENSG00000129151.ali	1.2404122395002053	1164
ENSG00000147050.ali	1.2401991206809824	4368
ENSG00000185104.ali	1.240085744908896	1956
ENSG00000132429.ali	1.2399683210137276	873
ENSG00000164506.ali	1.2397673988402114	3462
ENSG00000104064.ali	1.2397443101994943	1188
ENSG00000101558.ali	1.2396967410441595	885
ENSG00000042980.ali	1.2395699749511608	2268
ENSG00000123119.ali	1.2395541599479476	1059
ENSG00000163684.ali	1.2393031001793493	372
ENSG00000137976.ali	1.239101518383737	1071
ENSG00000082146.ali	1.2390888081875207	1254
ENSG00000187555.ali	1.238606289880015	3231
ENSG00000151876.ali	1.2385767964002412	1161
ENSG00000163738.ali	1.238436459960606	909
ENSG00000124787.ali	1.2384004237288135	1089
ENSG00000005810.ali	1.238397909165179	14259
ENSG00000163491.ali	1.2382786606231078	3492
ENSG00000129493.ali	1.2381650531862103	6129
ENSG00000146409.ali	1.238146683517469	1374
ENSG00000122566.ali	1.2377334928976533	1059
ENSG00000050030.ali	1.2377057738488846	4554
ENSG00000134371.ali	1.237589854271088	1593
ENSG00000138336.ali	1.237432666765053	6444
ENSG00000164463.ali	1.2374091399784095	1923
ENSG00000163904.ali	1.2372265132663285	1773
ENSG00000109572.ali	1.237153371008017	2598
ENSG00000177511.ali	1.2371311067926063	1143
ENSG00000165309.ali	1.2369688683214135	2595
ENSG00000155636.ali	1.2368770519015826	1437
ENSG00000280090.ali	1.2366349790452826	927
ENSG00000177119.ali	1.2364342602195566	2739
ENSG00000089682.ali	1.2363321355236139	1239
ENSG00000137462.ali	1.2363320760626981	2352
ENSG00000004799.ali	1.2362057012356755	1236
ENSG00000141434.ali	1.2361433156481298	2037
ENSG00000141030.ali	1.236106846791526	1269
ENSG00000240021.ali	1.2360338184931507	585
ENSG00000046889.ali	1.2358675249599833	4800
ENSG00000196177.ali	1.2358403582718651	1299
ENSG00000163939.ali	1.235776164832592	5112
ENSG00000187569.ali	1.2356687898089171	339
ENSG00000112367.ali	1.2356363987262375	2721
ENSG00000215262.ali	1.235588505847825	3105
ENSG00000184220.ali	1.2355098803780318	849
ENSG00000163840.ali	1.2351279648377176	2259
ENSG00000114126.ali	1.2351254480286737	1341
ENSG00000121005.ali	1.2350078791971877	1503
ENSG00000119397.ali	1.2348851848810793	7047
ENSG00000001630.ali	1.2348453374627035	1515
ENSG00000121594.ali	1.2347837874474719	783
ENSG00000172954.ali	1.2344104588061173	1128
ENSG00000166788.ali	1.2342808753055294	1428
ENSG00000123975.ali	1.2342076099002586	237
ENSG00000146469.ali	1.2341624365482233	513
ENSG00000074696.ali	1.2341525569086766	1086
ENSG00000170791.ali	1.2340175326063716	255
ENSG00000055147.ali	1.2339503052455574	1503
ENSG00000162782.ali	1.2337263677310153	3117
ENSG00000156170.ali	1.2337126078179483	927
ENSG00000132465.ali	1.2337006677161935	483
ENSG00000130234.ali	1.2336677618927265	2415
ENSG00000140386.ali	1.2336366770079283	4212
ENSG00000131467.ali	1.2336334450027917	762
ENSG00000115109.ali	1.2335512497374501	2205
ENSG00000104549.ali	1.2333914361500569	1731
ENSG00000178127.ali	1.2333106130467903	747
ENSG00000078618.ali	1.2332983838895115	3723
ENSG00000018699.ali	1.2330590538964443	2529
ENSG00000168522.ali	1.2330262021307228	1146
ENSG00000157106.ali	1.2328536579355889	10986
ENSG00000168228.ali	1.2328437101094911	1521
ENSG00000096063.ali	1.2326910406217644	2049
ENSG00000275835.ali	1.232683689603662	3078
ENSG00000182220.ali	1.2326308000109627	1053
ENSG00000005483.ali	1.2324616753731905	5628
ENSG00000165935.ali	1.2324464435465428	1056
ENSG00000116171.ali	1.2323169430014944	1608
ENSG00000139132.ali	1.2322912981959675	2544
ENSG00000141447.ali	1.2322584693909568	2853
ENSG00000139291.ali	1.232206264242938	1011
ENSG00000173559.ali	1.2321568990240066	621
ENSG00000145781.ali	1.232090395480226	606
ENSG00000139354.ali	1.232083467439116	2112
ENSG00000162944.ali	1.2319656042620806	1509
ENSG00000105185.ali	1.2319218241042345	381
ENSG00000120280.ali	1.2318996415770609	915
ENSG00000111450.ali	1.2317158114697004	846
ENSG00000186314.ali	1.2315356071773496	534
ENSG00000170464.ali	1.2313423896116342	1083
ENSG00000160551.ali	1.2313377178113771	3006
ENSG00000089505.ali	1.2312604108828429	471
ENSG00000154114.ali	1.2312565134765106	1272
ENSG00000186471.ali	1.2311266988163085	480
ENSG00000168615.ali	1.2310535644805671	2472
ENSG00000104695.ali	1.230918044319381	927
ENSG00000036473.ali	1.2308962264150944	1062
ENSG00000120251.ali	1.2308361164357844	2886
ENSG00000147570.ali	1.2308219471452435	597
ENSG00000123104.ali	1.230773577642077	8103
ENSG00000162402.ali	1.23069309606329	7863
ENSG00000198380.ali	1.230669434353918	2097
ENSG00000162692.ali	1.2305599609613274	2229
ENSG00000119899.ali	1.2304480017583062	1485
ENSG00000109618.ali	1.2304461132256626	1515
ENSG00000116977.ali	1.2304079590929302	960
ENSG00000176177.ali	1.2303855922419764	1848
ENSG00000143951.ali	1.230308977661474	2148
ENSG00000138780.ali	1.2302915301017767	1908
ENSG00000116752.ali	1.2300446410287915	675
ENSG00000083099.ali	1.2296924491672627	264
ENSG00000116906.ali	1.2295986473257987	2034
ENSG00000122584.ali	1.229564101698349	813
ENSG00000141279.ali	1.2295427703728699	2598
ENSG00000122481.ali	1.2294177435748512	801
ENSG00000074319.ali	1.2293140794223827	1173
ENSG00000111845.ali	1.229275468922398	1176
ENSG00000151572.ali	1.229158654071649	2865
ENSG00000120910.ali	1.2287866327751196	1536
ENSG00000136628.ali	1.2287399058850867	4542
ENSG00000100528.ali	1.2285823559408464	432
ENSG00000035499.ali	1.228556338028169	1587
ENSG00000113615.ali	1.228532613650869	3297
ENSG00000169519.ali	1.228197301894266	1221
ENSG00000174780.ali	1.228086125782896	2022
ENSG00000132122.ali	1.2280742325258716	1479
ENSG00000090376.ali	1.227966440271674	1749
ENSG00000167910.ali	1.2278756615528907	1512
ENSG00000138772.ali	1.227837199611057	969
ENSG00000165275.ali	1.2278361163711482	957
ENSG00000196475.ali	1.227591917853594	1659
ENSG00000082258.ali	1.2275883248324297	2205
ENSG00000109189.ali	1.227540092114755	1062
ENSG00000145354.ali	1.227516378796903	405
ENSG00000136738.ali	1.2273977626994315	1641
ENSG00000148700.ali	1.2273601909586906	2118
ENSG00000140455.ali	1.2272134327858983	1557
ENSG00000120029.ali	1.2271541121973755	2067
ENSG00000092531.ali	1.2271181428360196	633
ENSG00000243147.ali	1.227116704805492	195
ENSG00000162639.ali	1.227046483507213	1113
ENSG00000187037.ali	1.2269542331749668	909
ENSG00000138735.ali	1.2268783518292359	2598
ENSG00000203757.ali	1.226837579101087	948
ENSG00000174010.ali	1.2267597114235553	1812
ENSG00000101166.ali	1.226561136006518	585
ENSG00000171566.ali	1.226470537095961	1548
ENSG00000156869.ali	1.2262818639139732	1785
ENSG00000163378.ali	1.2262389708913994	1587
ENSG00000147434.ali	1.2261537883343356	1485
ENSG00000170471.ali	1.2258557493702018	4530
ENSG00000196900.ali	1.2258399004562421	402
ENSG00000145569.ali	1.2258354931114446	1011
ENSG00000165895.ali	1.2258016595573098	2631
ENSG00000168556.ali	1.225796651363759	831
ENSG00000123178.ali	1.225775426785285	588
ENSG00000149970.ali	1.2256236537034886	3108
